Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
12/09/2023 1:46:32 AM,"497","67.8","54","985.8"
12/09/2023 1:48:32 AM,"503","67.9","54","985.9"
12/09/2023 1:50:32 AM,"509","68.0","54","985.9"
12/09/2023 1:52:32 AM,"493","68.1","54","986.0"
12/09/2023 1:54:32 AM,"514","68.2","54","985.8"
12/09/2023 1:56:32 AM,"500","68.2","55","985.9"
12/09/2023 1:58:32 AM,"506","68.3","55","985.8"
12/09/2023 2:00:32 AM,"502","68.4","55","985.8"
12/09/2023 2:02:32 AM,"504","68.4","55","985.8"
12/09/2023 2:04:32 AM,"498","68.5","55","985.7"
12/09/2023 2:06:32 AM,"503","68.5","55","985.7"
12/09/2023 2:08:32 AM,"512","68.5","55","985.7"
12/09/2023 2:10:32 AM,"503","68.5","55","985.7"
12/09/2023 2:12:32 AM,"494","68.6","55","985.7"
12/09/2023 2:14:32 AM,"502","68.6","55","985.7"
12/09/2023 2:16:32 AM,"505","68.6","55","985.6"
12/09/2023 2:18:32 AM,"507","68.6","55","985.6"
12/09/2023 2:20:32 AM,"501","68.7","55","985.6"
12/09/2023 2:22:32 AM,"517","68.7","55","985.6"
12/09/2023 2:24:32 AM,"503","68.7","55","985.5"
12/09/2023 2:26:32 AM,"503","68.7","55","985.5"
12/09/2023 2:28:32 AM,"506","68.7","55","985.5"
12/09/2023 2:30:32 AM,"513","68.4","54","985.5"
12/09/2023 2:32:32 AM,"511","68.0","54","985.4"
12/09/2023 2:34:32 AM,"494","67.7","54","985.4"
12/09/2023 2:36:32 AM,"503","67.6","55","985.5"
12/09/2023 2:38:32 AM,"492","67.7","55","985.5"
12/09/2023 2:40:32 AM,"503","67.8","55","985.5"
12/09/2023 2:42:32 AM,"491","67.9","55","985.5"
12/09/2023 2:44:32 AM,"512","68.0","55","985.5"
12/09/2023 2:46:32 AM,"498","68.1","55","985.5"
12/09/2023 2:48:32 AM,"515","68.2","55","985.4"
12/09/2023 2:50:32 AM,"488","68.2","55","985.4"
12/09/2023 2:52:32 AM,"505","68.3","55","985.4"
12/09/2023 2:54:32 AM,"495","68.3","55","985.4"
12/09/2023 2:56:32 AM,"498","68.4","55","985.4"
12/09/2023 2:58:32 AM,"491","68.5","55","985.4"
12/09/2023 3:00:32 AM,"490","68.5","55","985.4"
12/09/2023 3:02:32 AM,"489","68.5","55","985.4"
12/09/2023 3:04:32 AM,"504","68.5","55","985.3"
12/09/2023 3:06:32 AM,"490","68.5","55","985.4"
12/09/2023 3:08:32 AM,"492","68.5","55","985.3"
12/09/2023 3:10:32 AM,"510","68.6","55","985.3"
12/09/2023 3:12:32 AM,"494","68.6","55","985.3"
12/09/2023 3:14:32 AM,"501","68.7","55","985.3"
12/09/2023 3:16:32 AM,"502","68.7","55","985.2"
12/09/2023 3:18:32 AM,"505","68.7","55","985.2"
12/09/2023 3:20:32 AM,"493","68.7","55","985.3"
12/09/2023 3:22:32 AM,"505","68.6","55","985.2"
12/09/2023 3:24:32 AM,"488","68.3","54","985.2"
12/09/2023 3:26:32 AM,"512","67.9","54","985.1"
12/09/2023 3:28:32 AM,"488","67.6","55","985.2"
12/09/2023 3:30:32 AM,"497","67.6","55","985.1"
12/09/2023 3:32:32 AM,"490","67.6","55","985.1"
12/09/2023 3:34:32 AM,"488","67.7","55","985.1"
12/09/2023 3:36:32 AM,"493","67.8","55","985.1"
12/09/2023 3:38:32 AM,"490","67.9","55","985.1"
12/09/2023 3:40:32 AM,"502","68.0","55","985.1"
12/09/2023 3:42:32 AM,"495","68.0","55","985.0"
12/09/2023 3:44:32 AM,"489","68.2","55","985.1"
12/09/2023 3:46:32 AM,"491","68.2","56","985.0"
12/09/2023 3:48:32 AM,"489","68.3","56","984.9"
12/09/2023 3:50:32 AM,"499","68.4","56","985.0"
12/09/2023 3:52:32 AM,"489","68.4","56","985.0"
12/09/2023 3:54:32 AM,"495","68.4","56","984.9"
12/09/2023 3:56:32 AM,"497","68.5","56","984.9"
12/09/2023 3:58:32 AM,"501","68.5","56","984.8"
12/09/2023 4:00:32 AM,"496","68.5","56","984.8"
12/09/2023 4:02:32 AM,"509","68.5","56","984.8"
12/09/2023 4:04:32 AM,"499","68.5","56","984.8"
12/09/2023 4:06:32 AM,"508","68.6","56","984.8"
12/09/2023 4:08:32 AM,"501","68.6","56","984.8"
12/09/2023 4:10:32 AM,"484","68.6","56","984.8"
12/09/2023 4:12:32 AM,"490","68.6","56","984.8"
12/09/2023 4:14:32 AM,"503","68.7","56","984.8"
12/09/2023 4:16:32 AM,"507","68.7","56","984.9"
12/09/2023 4:18:32 AM,"495","68.5","55","985.0"
12/09/2023 4:20:32 AM,"494","68.2","54","985.0"
12/09/2023 4:22:32 AM,"502","67.8","55","984.9"
12/09/2023 4:24:32 AM,"488","67.6","55","984.9"
12/09/2023 4:26:32 AM,"493","67.6","56","984.9"
12/09/2023 4:28:32 AM,"503","67.7","56","984.9"
12/09/2023 4:30:32 AM,"495","67.8","56","984.9"
12/09/2023 4:32:32 AM,"505","67.9","56","984.9"
12/09/2023 4:34:32 AM,"492","67.9","56","984.9"
12/09/2023 4:36:32 AM,"499","68.0","56","984.9"
12/09/2023 4:38:32 AM,"495","68.1","56","984.9"
12/09/2023 4:40:32 AM,"499","68.1","56","985.0"
12/09/2023 4:42:32 AM,"497","68.2","56","985.0"
12/09/2023 4:44:32 AM,"502","68.2","56","985.0"
12/09/2023 4:46:32 AM,"520","68.3","56","985.0"
12/09/2023 4:48:32 AM,"495","68.4","56","985.1"
12/09/2023 4:50:32 AM,"504","68.4","56","985.1"
12/09/2023 4:52:32 AM,"509","68.4","56","985.1"
12/09/2023 4:54:32 AM,"508","68.5","56","985.1"
12/09/2023 4:56:32 AM,"498","68.5","56","985.0"
12/09/2023 4:58:32 AM,"497","68.5","56","985.0"
12/09/2023 5:00:32 AM,"510","68.5","56","985.1"
12/09/2023 5:02:32 AM,"484","68.5","56","985.1"
12/09/2023 5:04:32 AM,"503","68.5","56","985.1"
12/09/2023 5:06:32 AM,"500","68.6","56","985.1"
12/09/2023 5:08:32 AM,"506","68.6","56","985.1"
12/09/2023 5:10:32 AM,"482","68.6","56","985.2"
12/09/2023 5:12:32 AM,"504","68.5","56","985.2"
12/09/2023 5:14:32 AM,"507","68.2","55","985.2"
12/09/2023 5:16:32 AM,"499","67.7","55","985.2"
12/09/2023 5:18:32 AM,"507","67.5","56","985.2"
12/09/2023 5:20:32 AM,"503","67.5","56","985.1"
12/09/2023 5:22:32 AM,"490","67.5","56","985.1"
12/09/2023 5:24:32 AM,"501","67.6","56","985.2"
12/09/2023 5:26:32 AM,"502","67.7","56","985.1"
12/09/2023 5:28:32 AM,"498","67.8","56","985.0"
12/09/2023 5:30:32 AM,"491","67.9","56","985.1"
12/09/2023 5:32:32 AM,"502","68.0","56","985.1"
12/09/2023 5:34:32 AM,"505","68.0","56","985.1"
12/09/2023 5:36:32 AM,"491","68.1","56","985.1"
12/09/2023 5:38:32 AM,"501","68.2","56","985.1"
12/09/2023 5:40:32 AM,"500","68.2","56","985.1"
12/09/2023 5:42:32 AM,"499","68.2","56","985.2"
12/09/2023 5:44:32 AM,"500","68.3","56","985.2"
12/09/2023 5:46:32 AM,"503","68.4","56","985.2"
12/09/2023 5:48:32 AM,"506","68.4","56","985.2"
12/09/2023 5:50:32 AM,"490","68.4","56","985.2"
12/09/2023 5:52:32 AM,"498","68.5","56","985.2"
12/09/2023 5:54:32 AM,"498","68.5","56","985.2"
12/09/2023 5:56:32 AM,"507","68.5","56","985.2"
12/09/2023 5:58:32 AM,"509","68.5","57","985.3"
12/09/2023 6:00:32 AM,"498","68.5","57","985.3"
12/09/2023 6:02:32 AM,"482","68.5","56","985.3"
12/09/2023 6:04:32 AM,"512","68.5","57","985.4"
12/09/2023 6:06:32 AM,"497","68.6","57","985.4"
12/09/2023 6:08:32 AM,"509","68.6","57","985.3"
12/09/2023 6:10:32 AM,"496","68.6","57","985.4"
12/09/2023 6:12:32 AM,"505","68.6","56","985.4"
12/09/2023 6:14:32 AM,"502","68.4","55","985.4"
12/09/2023 6:16:32 AM,"514","68.0","55","985.4"
12/09/2023 6:18:32 AM,"507","67.6","55","985.4"
12/09/2023 6:20:32 AM,"501","67.5","56","985.4"
12/09/2023 6:22:32 AM,"510","67.5","56","985.4"
12/09/2023 6:24:32 AM,"498","67.6","56","985.4"
12/09/2023 6:26:32 AM,"508","67.7","56","985.4"
12/09/2023 6:28:32 AM,"507","67.8","56","985.5"
12/09/2023 6:30:32 AM,"514","67.8","56","985.6"
12/09/2023 6:32:32 AM,"498","68.0","56","985.6"
12/09/2023 6:34:32 AM,"489","68.0","56","985.6"
12/09/2023 6:36:32 AM,"511","68.1","56","985.6"
12/09/2023 6:38:32 AM,"505","68.2","56","985.6"
12/09/2023 6:40:32 AM,"515","68.2","56","985.6"
12/09/2023 6:42:32 AM,"506","68.2","56","985.6"
12/09/2023 6:44:32 AM,"508","68.3","56","985.5"
12/09/2023 6:46:32 AM,"509","68.3","56","985.5"
12/09/2023 6:48:32 AM,"509","68.4","56","985.5"
12/09/2023 6:50:32 AM,"513","68.4","56","985.5"
12/09/2023 6:52:32 AM,"503","68.4","56","985.5"
12/09/2023 6:54:32 AM,"504","68.5","56","985.5"
12/09/2023 6:56:32 AM,"499","68.5","56","985.6"
12/09/2023 6:58:32 AM,"510","68.5","56","985.6"
12/09/2023 7:00:32 AM,"514","68.5","56","985.7"
12/09/2023 7:02:32 AM,"510","68.5","56","985.7"
12/09/2023 7:04:32 AM,"497","68.5","56","985.7"
12/09/2023 7:06:32 AM,"515","68.5","56","985.6"
12/09/2023 7:08:32 AM,"520","68.5","56","985.6"
12/09/2023 7:10:32 AM,"497","68.6","56","985.7"
12/09/2023 7:12:32 AM,"514","68.6","56","985.7"
12/09/2023 7:14:32 AM,"508","68.6","56","985.7"
12/09/2023 7:16:32 AM,"510","68.6","56","985.7"
12/09/2023 7:18:32 AM,"504","68.5","56","985.7"
12/09/2023 7:20:32 AM,"511","68.3","55","985.6"
12/09/2023 7:22:32 AM,"518","67.7","55","985.6"
12/09/2023 7:24:32 AM,"507","67.5","55","985.7"
12/09/2023 7:26:32 AM,"502","67.5","56","985.7"
12/09/2023 7:28:32 AM,"504","67.5","56","985.7"
12/09/2023 7:30:32 AM,"501","67.6","56","985.7"
12/09/2023 7:32:32 AM,"497","67.7","56","985.8"
12/09/2023 7:34:32 AM,"510","67.7","56","985.8"
12/09/2023 7:36:32 AM,"504","67.8","56","985.8"
12/09/2023 7:38:32 AM,"504","67.9","56","985.8"
12/09/2023 7:40:32 AM,"505","68.0","56","985.8"
12/09/2023 7:42:32 AM,"504","68.1","56","985.9"
12/09/2023 7:44:32 AM,"509","68.1","56","985.9"
12/09/2023 7:46:32 AM,"517","68.2","56","985.9"
12/09/2023 7:48:32 AM,"511","68.2","56","985.9"
12/09/2023 7:50:32 AM,"507","68.3","56","985.9"
12/09/2023 7:52:32 AM,"520","68.4","56","985.9"
12/09/2023 7:54:32 AM,"528","68.5","57","985.9"
12/09/2023 7:56:32 AM,"531","68.5","57","985.9"
12/09/2023 7:58:32 AM,"546","68.6","57","985.9"
12/09/2023 8:00:32 AM,"566","68.7","57","985.9"
12/09/2023 8:02:32 AM,"551","68.7","57","985.9"
12/09/2023 8:04:32 AM,"552","68.8","57","986.0"
12/09/2023 8:06:32 AM,"546","69.0","57","985.9"
12/09/2023 8:08:32 AM,"554","69.1","57","986.0"
12/09/2023 8:10:32 AM,"574","69.2","57","986.0"
12/09/2023 8:12:32 AM,"557","69.3","57","986.1"
12/09/2023 8:14:32 AM,"574","69.4","57","986.1"
12/09/2023 8:16:32 AM,"575","69.4","57","986.1"
12/09/2023 8:18:32 AM,"568","69.4","56","986.1"
12/09/2023 8:20:32 AM,"564","69.1","55","986.1"
12/09/2023 8:22:32 AM,"545","68.6","55","986.1"
12/09/2023 8:24:32 AM,"533","68.3","55","986.1"
12/09/2023 8:26:32 AM,"526","68.1","56","986.1"
12/09/2023 8:28:32 AM,"536","68.1","56","986.1"
12/09/2023 8:30:32 AM,"530","68.2","56","986.0"
12/09/2023 8:32:32 AM,"533","68.2","56","986.1"
12/09/2023 8:34:32 AM,"543","68.3","56","986.1"
12/09/2023 8:36:32 AM,"533","68.4","56","986.1"
12/09/2023 8:38:32 AM,"527","68.5","56","986.2"
12/09/2023 8:40:32 AM,"532","68.5","56","986.1"
12/09/2023 8:42:32 AM,"520","68.5","56","986.1"
12/09/2023 8:44:32 AM,"545","68.5","56","986.1"
12/09/2023 8:46:32 AM,"527","68.6","56","986.1"
12/09/2023 8:48:32 AM,"535","68.6","56","986.1"
12/09/2023 8:50:32 AM,"541","68.4","55","986.1"
12/09/2023 8:52:32 AM,"531","68.0","54","986.1"
12/09/2023 8:54:32 AM,"525","67.6","55","986.0"
12/09/2023 8:56:32 AM,"537","67.5","55","986.0"
12/09/2023 8:58:32 AM,"545","67.5","55","986.1"
12/09/2023 9:00:32 AM,"535","67.5","55","986.1"
12/09/2023 9:02:32 AM,"524","67.6","55","986.0"
12/09/2023 9:04:32 AM,"548","67.8","56","986.1"
12/09/2023 9:06:32 AM,"528","67.8","55","986.0"
12/09/2023 9:08:32 AM,"525","67.9","56","986.0"
12/09/2023 9:10:32 AM,"531","68.0","56","986.0"
12/09/2023 9:12:32 AM,"531","68.1","56","986.0"
12/09/2023 9:14:32 AM,"532","68.2","56","986.0"
12/09/2023 9:16:32 AM,"533","68.2","56","986.1"
12/09/2023 9:18:32 AM,"539","68.3","56","986.1"
12/09/2023 9:20:32 AM,"532","68.4","56","986.1"
12/09/2023 9:22:32 AM,"542","68.2","55","986.1"
12/09/2023 9:24:32 AM,"536","67.8","54","986.2"
12/09/2023 9:26:32 AM,"531","67.5","54","986.2"
12/09/2023 9:28:32 AM,"533","67.2","55","986.2"
12/09/2023 9:30:32 AM,"517","67.2","55","986.3"
12/09/2023 9:32:32 AM,"534","67.3","55","986.3"
12/09/2023 9:34:32 AM,"540","67.4","55","986.3"
12/09/2023 9:36:32 AM,"521","67.5","55","986.4"
12/09/2023 9:38:32 AM,"536","67.6","55","986.4"
12/09/2023 9:40:32 AM,"526","67.7","55","986.4"
12/09/2023 9:42:32 AM,"523","67.8","55","986.5"
12/09/2023 9:44:32 AM,"532","67.9","55","986.5"
12/09/2023 9:46:32 AM,"545","67.9","56","986.4"
12/09/2023 9:48:32 AM,"531","68.0","56","986.4"
12/09/2023 9:50:32 AM,"532","68.1","56","986.4"
12/09/2023 9:52:32 AM,"526","68.1","56","986.6"
12/09/2023 9:54:32 AM,"536","68.0","55","986.6"
12/09/2023 9:56:32 AM,"539","67.7","54","986.5"
12/09/2023 9:58:32 AM,"529","67.4","54","986.6"
12/09/2023 10:00:32 AM,"535","67.1","55","986.5"
12/09/2023 10:02:32 AM,"536","67.0","55","986.5"
12/09/2023 10:04:32 AM,"545","67.1","55","986.6"
12/09/2023 10:06:32 AM,"539","67.2","55","986.5"
12/09/2023 10:08:32 AM,"537","67.3","55","986.5"
12/09/2023 10:10:32 AM,"555","67.5","56","986.6"
12/09/2023 10:12:32 AM,"577","67.6","56","986.6"
12/09/2023 10:14:32 AM,"610","67.7","56","986.6"
12/09/2023 10:16:32 AM,"634","67.9","56","986.6"
12/09/2023 10:18:32 AM,"673","68.0","56","986.5"
12/09/2023 10:20:32 AM,"723","68.0","55","986.5"
12/09/2023 10:22:32 AM,"715","67.7","55","986.5"
12/09/2023 10:24:32 AM,"708","67.4","54","986.6"
12/09/2023 10:26:32 AM,"709","67.3","55","986.6"
12/09/2023 10:28:32 AM,"706","67.3","55","986.6"
12/09/2023 10:30:32 AM,"730","67.4","56","986.6"
12/09/2023 10:32:32 AM,"763","67.5","56","986.5"
12/09/2023 10:34:32 AM,"787","67.8","56","986.5"
12/09/2023 10:36:32 AM,"782","68.0","56","986.5"
12/09/2023 10:38:32 AM,"786","68.2","56","986.5"
12/09/2023 10:40:32 AM,"796","68.3","56","986.4"
12/09/2023 10:42:32 AM,"792","68.4","56","986.4"
12/09/2023 10:44:32 AM,"814","68.5","56","986.4"
12/09/2023 10:46:32 AM,"786","68.5","56","986.4"
12/09/2023 10:48:32 AM,"749","68.4","55","986.4"
12/09/2023 10:50:32 AM,"750","68.2","54","986.3"
12/09/2023 10:52:32 AM,"687","67.9","55","986.3"
12/09/2023 10:54:32 AM,"691","67.8","55","986.3"
12/09/2023 10:56:32 AM,"707","67.9","55","986.3"
12/09/2023 10:58:32 AM,"708","68.0","56","986.3"
12/09/2023 11:00:32 AM,"726","68.2","56","986.3"
12/09/2023 11:02:32 AM,"726","68.4","56","986.3"
12/09/2023 11:04:32 AM,"753","68.5","56","986.3"
12/09/2023 11:06:32 AM,"744","68.6","56","986.3"
12/09/2023 11:08:32 AM,"761","68.7","56","986.4"
12/09/2023 11:10:32 AM,"746","68.8","55","986.4"
12/09/2023 11:12:32 AM,"737","68.6","54","986.4"
12/09/2023 11:14:32 AM,"692","68.5","54","986.4"
12/09/2023 11:16:32 AM,"677","68.3","54","986.4"
12/09/2023 11:18:32 AM,"674","68.3","54","986.4"
12/09/2023 11:20:32 AM,"695","68.4","54","986.4"
12/09/2023 11:22:32 AM,"689","68.5","54","986.5"
12/09/2023 11:24:32 AM,"697","68.6","54","986.5"
12/09/2023 11:26:32 AM,"707","68.7","54","986.5"
12/09/2023 11:28:32 AM,"733","68.8","54","986.5"
12/09/2023 11:30:32 AM,"741","69.0","55","986.5"
12/09/2023 11:32:32 AM,"734","69.1","54","986.5"
12/09/2023 11:34:32 AM,"726","69.0","53","986.6"
12/09/2023 11:36:32 AM,"695","68.8","53","986.5"
12/09/2023 11:38:32 AM,"702","68.5","53","986.5"
12/09/2023 11:40:32 AM,"687","68.5","54","986.5"
12/09/2023 11:42:32 AM,"694","68.5","54","986.6"
12/09/2023 11:44:32 AM,"722","68.6","54","986.6"
12/09/2023 11:46:32 AM,"713","69.3","54","986.6"
12/09/2023 11:48:32 AM,"725","69.4","54","986.6"
12/09/2023 11:50:32 AM,"741","69.5","54","986.6"
12/09/2023 11:52:32 AM,"742","69.5","54","986.6"
12/09/2023 11:54:32 AM,"731","69.5","53","986.6"
12/09/2023 11:56:32 AM,"708","69.3","51","986.5"
12/09/2023 11:58:32 AM,"689","69.0","51","986.6"
12/09/2023 12:00:32 PM,"661","68.7","52","986.5"
12/09/2023 12:02:32 PM,"656","68.6","53","986.5"
12/09/2023 12:04:32 PM,"667","68.6","53","986.6"
12/09/2023 12:06:32 PM,"658","68.7","53","986.6"
12/09/2023 12:08:32 PM,"652","68.8","53","986.5"
12/09/2023 12:10:32 PM,"660","68.8","53","986.5"
12/09/2023 12:12:32 PM,"662","68.9","53","986.6"
12/09/2023 12:14:32 PM,"648","69.0","53","986.6"
12/09/2023 12:16:32 PM,"634","68.8","51","986.7"
12/09/2023 12:18:32 PM,"637","68.5","50","986.6"
12/09/2023 12:20:32 PM,"614","68.1","51","986.6"
12/09/2023 12:22:32 PM,"623","67.9","52","986.6"
12/09/2023 12:24:32 PM,"620","67.9","53","986.6"
12/09/2023 12:26:32 PM,"628","68.0","53","986.6"
12/09/2023 12:28:32 PM,"641","68.2","53","986.6"
12/09/2023 12:30:32 PM,"617","68.4","53","986.6"
12/09/2023 12:32:32 PM,"632","68.5","53","986.6"
12/09/2023 12:34:32 PM,"640","68.7","53","986.6"
12/09/2023 12:36:32 PM,"622","68.7","52","986.5"
12/09/2023 12:38:32 PM,"626","68.5","51","986.5"
12/09/2023 12:40:32 PM,"620","68.3","50","986.5"
12/09/2023 12:42:32 PM,"621","67.9","52","986.5"
12/09/2023 12:44:32 PM,"613","67.8","52","986.5"
12/09/2023 12:46:32 PM,"614","67.8","53","986.5"
12/09/2023 12:48:32 PM,"602","68.0","53","986.6"
12/09/2023 12:50:32 PM,"610","68.2","53","986.5"
12/09/2023 12:52:32 PM,"583","68.4","53","986.5"
12/09/2023 12:54:32 PM,"614","68.5","53","986.6"
12/09/2023 12:56:32 PM,"608","68.5","52","986.7"
12/09/2023 12:58:32 PM,"611","68.5","50","986.7"
12/09/2023 1:00:32 PM,"619","68.0","49","986.7"
12/09/2023 1:02:32 PM,"619","67.6","49","986.7"
12/09/2023 1:04:32 PM,"611","67.4","51","986.6"
12/09/2023 1:06:32 PM,"613","67.5","52","986.6"
12/09/2023 1:08:32 PM,"672","67.5","53","986.6"
12/09/2023 1:10:32 PM,"679","67.7","53","986.5"
12/09/2023 1:12:32 PM,"736","68.0","53","986.5"
12/09/2023 1:14:32 PM,"765","68.4","53","986.5"
12/09/2023 1:16:32 PM,"799","68.7","54","986.5"
12/09/2023 1:18:32 PM,"747","68.8","53","986.4"
12/09/2023 1:20:32 PM,"756","68.8","51","986.5"
12/09/2023 1:22:32 PM,"728","68.5","50","986.4"
12/09/2023 1:24:32 PM,"718","68.4","52","986.4"
12/09/2023 1:26:32 PM,"720","68.4","53","986.4"
12/09/2023 1:28:32 PM,"732","68.5","53","986.4"
12/09/2023 1:30:32 PM,"786","68.7","53","986.4"
12/09/2023 1:32:32 PM,"822","69.1","53","986.3"
12/09/2023 1:34:32 PM,"833","69.3","53","986.3"
12/09/2023 1:36:32 PM,"863","69.6","53","986.3"
12/09/2023 1:38:32 PM,"831","69.8","53","986.3"
12/09/2023 1:40:32 PM,"797","69.9","52","986.2"
12/09/2023 1:42:32 PM,"762","69.6","50","986.2"
12/09/2023 1:44:32 PM,"755","69.4","49","986.2"
12/09/2023 1:46:32 PM,"743","69.1","51","986.2"
12/09/2023 1:48:32 PM,"729","69.1","52","986.2"
12/09/2023 1:50:32 PM,"754","69.2","52","986.2"
12/09/2023 1:52:32 PM,"792","69.3","52","986.2"
12/09/2023 1:54:32 PM,"813","69.7","52","986.2"
12/09/2023 1:56:32 PM,"820","70.0","52","986.2"
12/09/2023 1:58:32 PM,"825","70.3","52","986.2"
12/09/2023 2:00:32 PM,"789","70.5","52","986.1"
12/09/2023 2:02:32 PM,"749","70.4","50","986.1"
12/09/2023 2:04:32 PM,"737","70.3","49","986.1"
12/09/2023 2:06:32 PM,"746","70.0","49","986.1"
12/09/2023 2:08:32 PM,"740","69.7","51","986.0"
12/09/2023 2:10:32 PM,"742","69.7","51","986.0"
12/09/2023 2:12:32 PM,"782","69.9","51","986.0"
12/09/2023 2:14:32 PM,"829","70.2","52","986.0"
12/09/2023 2:16:32 PM,"832","70.4","52","985.9"
12/09/2023 2:18:32 PM,"825","70.7","52","986.0"
12/09/2023 2:20:32 PM,"775","70.6","51","986.1"
12/09/2023 2:22:32 PM,"751","70.5","48","986.1"
12/09/2023 2:24:32 PM,"728","70.2","47","986.1"
12/09/2023 2:26:32 PM,"725","69.8","47","986.0"
12/09/2023 2:28:32 PM,"710","69.6","50","986.0"
12/09/2023 2:30:32 PM,"719","69.6","50","986.0"
12/09/2023 2:32:32 PM,"746","70.0","51","986.0"
12/09/2023 2:34:32 PM,"762","70.2","51","985.9"
12/09/2023 2:36:32 PM,"777","70.4","51","986.0"
12/09/2023 2:38:32 PM,"779","70.7","51","985.9"
12/09/2023 2:40:32 PM,"757","70.9","50","985.9"
12/09/2023 2:42:32 PM,"724","70.8","49","985.9"
12/09/2023 2:44:32 PM,"710","70.5","48","985.9"
12/09/2023 2:46:32 PM,"710","70.3","46","985.9"
12/09/2023 2:48:32 PM,"681","70.0","48","985.9"
12/09/2023 2:50:32 PM,"701","69.9","49","985.8"
12/09/2023 2:52:32 PM,"694","70.0","50","985.8"
12/09/2023 2:54:32 PM,"712","70.3","50","985.8"
12/09/2023 2:56:32 PM,"723","70.5","50","985.8"
12/09/2023 2:58:32 PM,"757","70.8","50","985.7"
12/09/2023 3:00:32 PM,"730","71.1","50","985.7"
12/09/2023 3:02:32 PM,"708","71.2","49","985.8"
12/09/2023 3:04:32 PM,"669","71.1","47","985.8"
12/09/2023 3:06:32 PM,"653","70.8","47","985.8"
12/09/2023 3:08:32 PM,"635","70.4","46","985.7"
12/09/2023 3:10:32 PM,"636","70.2","48","985.8"
12/09/2023 3:12:32 PM,"636","70.1","49","985.7"
12/09/2023 3:14:32 PM,"631","70.1","49","985.7"
12/09/2023 3:16:32 PM,"625","70.3","49","985.6"
12/09/2023 3:18:32 PM,"617","70.4","49","985.6"
12/09/2023 3:20:32 PM,"622","70.5","49","985.7"
12/09/2023 3:22:32 PM,"624","70.6","47","985.7"
12/09/2023 3:24:32 PM,"621","70.3","46","985.7"
12/09/2023 3:26:32 PM,"604","70.0","45","985.7"
12/09/2023 3:28:32 PM,"597","69.5","47","985.7"
12/09/2023 3:30:32 PM,"604","69.3","48","985.6"
12/09/2023 3:32:32 PM,"586","69.4","48","985.6"
12/09/2023 3:34:32 PM,"593","69.5","49","985.6"
12/09/2023 3:36:32 PM,"601","69.7","49","985.6"
12/09/2023 3:38:32 PM,"595","69.9","49","985.6"
12/09/2023 3:40:32 PM,"604","70.1","49","985.6"
12/09/2023 3:42:32 PM,"603","70.2","48","985.6"
12/09/2023 3:44:32 PM,"594","70.0","46","985.6"
12/09/2023 3:46:32 PM,"594","69.6","46","985.6"
12/09/2023 3:48:32 PM,"578","69.3","46","985.6"
12/09/2023 3:50:32 PM,"583","69.0","48","985.6"
12/09/2023 3:52:32 PM,"593","69.0","48","985.6"
12/09/2023 3:54:32 PM,"598","69.2","49","985.6"
12/09/2023 3:56:32 PM,"587","69.3","49","985.6"
12/09/2023 3:58:32 PM,"589","69.6","49","985.5"
12/09/2023 4:00:32 PM,"590","69.8","49","985.5"
12/09/2023 4:02:32 PM,"600","70.0","49","985.5"
12/09/2023 4:04:32 PM,"593","70.2","48","985.5"
12/09/2023 4:06:32 PM,"584","69.9","47","985.4"
12/09/2023 4:08:32 PM,"577","69.5","46","985.5"
12/09/2023 4:10:32 PM,"581","69.3","48","985.5"
12/09/2023 4:12:32 PM,"592","69.3","48","985.4"
12/09/2023 4:14:32 PM,"590","69.3","49","985.5"
12/09/2023 4:16:32 PM,"587","69.4","49","985.5"
12/09/2023 4:18:32 PM,"583","69.6","49","985.5"
12/09/2023 4:20:32 PM,"590","69.9","49","985.5"
12/09/2023 4:22:32 PM,"587","69.9","48","985.5"
12/09/2023 4:24:32 PM,"587","69.7","47","985.5"
12/09/2023 4:26:32 PM,"599","69.4","46","985.5"
12/09/2023 4:28:32 PM,"598","69.0","46","985.5"
12/09/2023 4:30:32 PM,"590","68.8","48","985.5"
12/09/2023 4:32:32 PM,"593","68.8","48","985.5"
12/09/2023 4:34:32 PM,"582","69.0","48","985.5"
12/09/2023 4:36:32 PM,"576","69.1","49","985.4"
12/09/2023 4:38:32 PM,"584","69.3","49","985.4"
12/09/2023 4:40:32 PM,"579","69.4","49","985.5"
12/09/2023 4:42:32 PM,"589","69.4","47","985.4"
12/09/2023 4:44:32 PM,"586","69.3","47","985.4"
12/09/2023 4:46:32 PM,"588","68.9","46","985.5"
12/09/2023 4:48:32 PM,"598","68.6","47","985.5"
12/09/2023 4:50:32 PM,"586","68.5","48","985.5"
12/09/2023 4:52:32 PM,"602","68.5","49","985.5"
12/09/2023 4:54:32 PM,"581","68.7","49","985.4"
12/09/2023 4:56:32 PM,"592","69.0","49","985.5"
12/09/2023 4:58:32 PM,"584","69.1","49","985.4"
12/09/2023 5:00:32 PM,"586","69.3","49","985.5"
12/09/2023 5:02:32 PM,"597","69.3","48","985.6"
12/09/2023 5:04:32 PM,"595","69.2","47","985.6"
12/09/2023 5:06:32 PM,"576","68.8","46","985.6"
12/09/2023 5:08:32 PM,"593","68.4","48","985.5"
12/09/2023 5:10:32 PM,"569","68.3","48","985.5"
12/09/2023 5:12:32 PM,"589","68.4","49","985.5"
